Customer_ID,Customer_Name,Age,Gender,Location,Product_Category,Product_ID,Purchase_Date,Purchase_Amount,Payment_Method,Rating,Feedback_Comments,Customer_Lifetime_Value,Loyalty_Score,Discount_Applied,Return_Status,Customer_Segment,Preferred_Shopping_Channel,Churn,CLV,Purchase_Frequency,Avg_Purchase_Value,Days_Since_Purchase,Segment
15109,Alice,43,2,3,4,177,2020-02-12 03:00:00,202.0944720537597,1,2,Bad,1306.906097181319,16,0.1,0,0,2,1,695.3228247420203,2,347.66141237101016,2229,2.0
17196,John,22,0,3,1,676,2020-02-12 05:00:00,284.40195472217,0,2,,3641.779232519868,32,0.1,0,0,2,0,284.40195472217,1,284.40195472217,2252,1.0
13368,John,43,0,1,1,713,2020-02-12 06:00:00,230.6911374389062,2,5,Bad,1544.217670703164,52,0.1,0,1,2,1,230.6911374389062,1,230.6911374389062,2252,0.0
11792,Charlie,23,2,1,1,911,2020-02-12 08:00:00,476.8738856420949,0,3,Average,5647.591734362833,11,0.1,0,0,2,0,476.8738856420949,1,476.8738856420949,2252,1.0
15732,Bob,23,1,0,4,898,2020-02-12 09:00:00,399.3306242666357,0,1,Good,4121.604907407313,21,0.1,0,0,1,0,701.7904860510363,2,350.89524302551814,2252,1.0
13476,,67,1,2,3,782,2020-02-12 10:00:00,29.60643396221093,0,4,Bad,311.0477648592192,4,0.1,0,0,2,1,29.60643396221093,1,29.60643396221093,2251,2.0
13417,John,35,0,3,1,176,2020-02-12 11:00:00,172.8318562625802,3,2,Excellent,1198.616285986464,14,0.1,0,0,2,1,172.8318562625802,1,172.8318562625802,2251,2.0
19397,Eve,34,0,3,4,866,2020-02-12 13:00:00,164.1136103824616,1,3,Excellent,1122.465084276916,92,0.1,0,2,2,1,164.1136103824616,1,164.1136103824616,2251,0.0
13030,Charlie,31,1,4,1,181,2020-02-12 14:00:00,353.0919048069237,0,3,Bad,2477.204130134078,76,0.1,0,1,2,0,353.0919048069237,1,353.0919048069237,2251,1.0
12872,Charlie,31,0,0,3,994,2020-02-12 15:00:00,414.8718834326647,2,2,Bad,6064.09453373015,63,0.1,0,1,2,0,414.8718834326647,1,414.8718834326647,2251,1.0
11854,John,24,0,4,2,308,2020-02-12 17:00:00,494.7733105458549,3,1,,3814.938263427153,21,0.1,0,0,0,0,494.7733105458549,1,494.7733105458549,2251,1.0
14662,Alice,32,2,2,3,695,2020-02-12 19:00:00,438.7448525619665,1,5,,3578.310604312176,78,0.1,1,1,2,0,438.7448525619665,1,438.7448525619665,2251,1.0
16514,Charlie,36,0,1,1,621,2020-02-12 20:00:00,385.6451059354982,0,3,,2258.673100488721,73,0.1,0,1,0,1,385.6451059354982,1,385.6451059354982,2251,1.0
15031,Charlie,60,1,3,4,128,2020-02-12 21:00:00,187.4675912034916,2,2,,2728.315262215694,98,0.1,0,2,1,0,187.4675912034916,1,187.4675912034916,2251,0.0
12708,Bob,64,0,1,0,403,2020-02-12 22:00:00,369.7210263919146,1,5,Good,2278.588418671235,5,0.1,0,0,2,1,369.7210263919146,1,369.7210263919146,2251,2.0
19524,Bob,52,1,1,3,601,2020-02-13 00:00:00,396.7734063468707,0,5,,5852.906563138333,26,0.1,0,0,1,0,396.7734063468707,1,396.7734063468707,2251,1.0
18393,Alice,34,0,2,0,545,2020-02-13 01:00:00,270.8419952676803,1,4,Average,3006.258163851043,49,0.1,0,1,1,0,270.8419952676803,1,270.8419952676803,2251,1.0
13507,Alice,52,1,3,3,727,2020-02-13 02:00:00,153.2221846275341,3,2,,1285.348840456246,35,0.1,0,0,2,1,153.2221846275341,1,153.2221846275341,2251,2.0
16456,Charlie,36,1,2,1,589,2020-02-13 03:00:00,331.3308778742482,1,3,Good,3711.941904043259,70,0.1,0,1,0,0,331.3308778742482,1,331.3308778742482,2251,1.0
17970,Alice,53,0,3,0,527,2020-02-13 05:00:00,112.6482491326039,1,1,,1068.074297643602,78,0.1,1,1,0,1,893.3531732958952,3,297.7843910986317,2242,0.0
18766,John,52,0,2,3,658,2020-02-13 06:00:00,24.89473325764781,3,3,Bad,212.1152540363474,71,0.1,0,1,0,1,24.89473325764781,1,24.89473325764781,2251,0.0
10536,Charlie,49,1,0,3,458,2020-02-13 07:00:00,222.4750675818202,3,2,Average,1786.690443320298,35,0.1,0,0,2,1,222.4750675818202,1,222.4750675818202,2251,2.0
17973,Charlie,61,1,0,3,152,2020-02-13 09:00:00,439.5365864015932,3,1,,3147.236245372391,20,0.1,1,0,1,0,439.5365864015932,1,439.5365864015932,2251,1.0
18577,Eve,57,2,1,1,829,2020-02-13 10:00:00,464.8262298673213,2,3,Bad,2671.51597045662,23,0.1,0,0,2,0,464.8262298673213,1,464.8262298673213,2250,1.0
18070,Bob,41,0,2,2,959,2020-02-13 11:00:00,269.1145568968155,1,5,,2669.571480615036,73,0.1,0,1,2,0,269.1145568968155,1,269.1145568968155,2250,0.0
18666,Eve,34,2,3,2,688,2020-02-13 12:00:00,379.363707046587,0,4,Bad,4874.454385394331,85,0.1,0,2,1,0,576.947568948704,2,288.473784474352,2250,1.0
18609,Bob,24,0,3,2,303,2020-02-13 13:00:00,225.2586034407185,3,1,Excellent,1717.991534023263,24,0.1,0,0,1,1,225.2586034407185,1,225.2586034407185,2250,2.0
16490,John,60,0,1,2,655,2020-02-13 14:00:00,375.5802567207176,0,3,Excellent,2745.501584615417,90,0.1,0,2,1,0,375.5802567207176,1,375.5802567207176,2250,1.0
16783,Charlie,18,0,0,3,101,2020-02-13 16:00:00,191.8217200537304,1,5,Good,2028.565652525115,27,0.1,0,0,0,1,191.8217200537304,1,191.8217200537304,2250,2.0
19146,Bob,52,2,2,4,456,2020-02-13 17:00:00,320.7717194186712,0,4,,4644.549133024258,86,0.1,0,2,2,0,733.115878012014,2,366.557939006007,2250,1.0
14971,Charlie,49,0,3,3,924,2020-02-13 18:00:00,18.89740314746863,0,1,,208.1835386908496,43,0.1,0,1,2,1,18.89740314746863,1,18.89740314746863,2250,2.0
11205,Alice,53,1,3,2,668,2020-02-13 19:00:00,364.0060420660874,2,5,Bad,3422.497110524647,67,0.1,0,1,1,0,364.0060420660874,1,364.0060420660874,2250,1.0
11990,Bob,30,1,4,0,901,2020-02-13 20:00:00,419.4123956214017,0,5,Good,2167.597977472251,50,0.1,0,1,2,1,419.4123956214017,1,419.4123956214017,2250,1.0
15299,Eve,23,0,4,0,157,2020-02-13 21:00:00,205.5794139360362,1,5,Bad,1128.317298090731,90,0.1,0,2,1,1,205.5794139360362,1,205.5794139360362,2250,0.0
13572,Bob,31,0,4,1,353,2020-02-13 22:00:00,229.4917844168105,0,3,Average,2224.403237531998,90,0.1,0,2,2,1,229.4917844168105,1,229.4917844168105,2250,0.0
15975,Charlie,54,2,2,1,279,2020-02-13 23:00:00,427.1282839861002,1,2,,3060.545292067251,7,0.1,0,0,2,0,427.1282839861002,1,427.1282839861002,2250,1.0
16320,John,65,1,0,3,592,2020-02-14 00:00:00,390.0707713097564,3,1,Average,2332.814136889052,7,0.1,0,0,2,0,390.0707713097564,1,390.0707713097564,2250,2.0
14380,Bob,32,2,0,0,768,2020-02-14 01:00:00,151.1932496263537,0,2,Excellent,1817.631050974721,50,0.1,0,1,2,1,151.1932496263537,1,151.1932496263537,2250,0.0
14757,Eve,64,0,0,2,134,2020-02-14 02:00:00,168.7482922151541,0,5,Excellent,1515.649925386989,14,0.1,0,0,1,1,168.7482922151541,1,168.7482922151541,2250,2.0
12713,Alice,21,0,2,2,174,2020-02-14 03:00:00,342.6503338713924,0,2,Average,3711.992235323126,74,0.1,0,1,2,0,342.6503338713924,1,342.6503338713924,2250,1.0
15588,John,57,2,2,2,388,2020-02-14 04:00:00,285.967065299599,3,5,Average,2700.744524736604,22,0.1,1,0,1,0,397.76420907557235,2,198.88210453778618,2250,2.0
13432,Charlie,33,2,1,4,428,2020-02-14 07:00:00,450.9918056705405,1,4,,4419.819847571635,58,0.1,1,1,1,0,694.6214653817283,2,347.31073269086414,2222,1.0
10688,Charlie,21,1,1,2,689,2020-02-14 08:00:00,347.2054739939091,2,2,,4796.212973546651,83,0.1,0,2,0,0,347.2054739939091,1,347.2054739939091,2250,1.0
14243,Eve,62,1,3,2,866,2020-02-14 09:00:00,493.1274156659046,2,1,,5452.211899510482,80,0.1,0,1,2,0,493.1274156659046,1,493.1274156659046,2250,1.0
13701,Charlie,43,1,4,3,876,2020-02-14 10:00:00,385.836139690577,2,2,,3900.136285308445,55,0.1,0,1,2,0,385.836139690577,1,385.836139690577,2249,1.0
15182,Charlie,49,0,3,4,678,2020-02-14 12:00:00,115.932401196533,3,2,Bad,1144.97804881787,29,0.1,0,0,1,1,115.932401196533,1,115.932401196533,2249,2.0
19916,Eve,62,1,1,4,320,2020-02-14 13:00:00,388.0275886602936,3,3,Average,5161.210096538501,91,0.1,0,2,1,0,388.0275886602936,1,388.0275886602936,2249,1.0
16704,Bob,19,1,4,1,263,2020-02-14 14:00:00,19.90658487242074,0,3,,111.616461971329,55,0.1,1,1,2,1,19.90658487242074,1,19.90658487242074,2249,0.0
14422,Bob,48,1,2,0,579,2020-02-14 15:00:00,338.6724106386516,1,1,Good,2156.38556032485,98,0.1,0,2,2,1,338.6724106386516,1,338.6724106386516,2249,0.0
19181,Bob,41,2,4,4,319,2020-02-14 18:00:00,432.5781326236137,0,2,,4358.223675780678,76,0.1,1,1,0,0,432.5781326236137,1,432.5781326236137,2249,1.0
18058,Eve,60,2,0,1,353,2020-02-14 20:00:00,20.92783540033535,0,3,,147.7947677345535,62,0.1,0,1,1,1,20.92783540033535,1,20.92783540033535,2249,0.0
10951,Charlie,48,2,0,0,821,2020-02-14 21:00:00,308.6575100002212,3,5,Excellent,2174.465996611433,86,0.1,0,2,2,1,308.6575100002212,1,308.6575100002212,2249,0.0
18914,Bob,26,2,4,1,287,2020-02-14 22:00:00,190.2377899172686,2,3,Bad,1313.52917758262,48,0.1,0,1,0,1,190.2377899172686,1,190.2377899172686,2249,2.0
12079,Eve,56,2,0,0,290,2020-02-14 23:00:00,213.6738907352201,0,2,,2330.748586584902,27,0.1,0,0,2,0,213.6738907352201,1,213.6738907352201,2249,2.0
12717,Charlie,62,2,2,2,488,2020-02-15 00:00:00,417.6999622172002,3,3,Excellent,5399.732932254702,58,0.1,0,1,1,0,417.6999622172002,1,417.6999622172002,2249,1.0
14524,John,19,1,0,1,314,2020-02-15 01:00:00,161.8214880485623,2,1,Good,1057.895575822063,85,0.1,0,2,1,1,161.8214880485623,1,161.8214880485623,2249,0.0
18477,John,24,1,4,1,185,2020-02-15 03:00:00,98.02057492234897,0,5,,895.3018733228082,94,0.1,1,2,0,1,98.02057492234897,1,98.02057492234897,2249,0.0
17186,,68,0,0,2,717,2020-02-15 05:00:00,339.3314828367447,2,5,Bad,4269.611585048779,8,0.1,1,0,2,0,417.6996053109827,2,208.84980265549135,2249,1.0
10768,Bob,59,1,3,4,907,2020-02-15 07:00:00,169.127798393929,2,4,,1648.864364508176,38,0.1,0,0,2,1,169.127798393929,1,169.127798393929,2249,2.0
15490,Bob,33,2,1,3,630,2020-02-15 08:00:00,419.0512613641708,1,1,Average,5131.088933297416,99,0.1,0,2,0,0,567.0612361095581,2,283.53061805477904,2244,1.0
16645,Alice,52,1,4,3,146,2020-02-15 09:00:00,383.2845749279267,0,3,,5511.81283741995,25,0.1,1,0,2,0,383.2845749279267,1,383.2845749279267,2249,1.0
14926,Eve,67,2,3,4,481,2020-02-15 14:00:00,248.0520738415956,3,5,,3038.475587471853,8,0.1,1,0,0,0,248.0520738415956,1,248.0520738415956,2248,2.0
16016,Bob,22,2,4,1,165,2020-02-15 15:00:00,52.12713028681368,2,5,Bad,485.1037743660147,85,0.1,1,2,1,1,52.12713028681368,1,52.12713028681368,2248,0.0
13335,John,46,1,0,4,616,2020-02-15 16:00:00,423.2328538970494,0,1,,5373.763624901196,83,0.1,0,2,1,0,423.2328538970494,1,423.2328538970494,2248,1.0
14873,Bob,51,2,2,2,964,2020-02-15 18:00:00,472.3804986177624,1,3,Good,3148.877202381928,82,0.1,0,2,1,0,674.8333488908747,2,337.41667444543737,2241,1.0
16305,Bob,62,1,2,2,567,2020-02-15 20:00:00,470.796672408471,3,1,Good,4923.116801361696,17,0.1,0,0,1,0,470.796672408471,1,470.796672408471,2248,1.0
13451,Alice,40,2,2,1,193,2020-02-15 21:00:00,281.7111522885729,0,5,,2377.342597795859,87,0.1,1,2,1,0,281.7111522885729,1,281.7111522885729,2248,0.0
10054,John,22,2,1,1,717,2020-02-15 22:00:00,304.107119420365,3,1,Average,1635.092188104462,93,0.1,0,2,1,1,304.107119420365,1,304.107119420365,2248,0.0
17643,Bob,47,1,0,0,232,2020-02-15 23:00:00,488.7158167668678,1,2,,4320.215462258697,22,0.1,0,0,1,0,488.7158167668678,1,488.7158167668678,2248,1.0
10832,Bob,63,1,4,4,440,2020-02-16 01:00:00,25.08541874176584,3,1,Good,293.1854315230137,6,0.1,0,0,2,1,25.08541874176584,1,25.08541874176584,2248,2.0
18519,Eve,21,1,4,0,690,2020-02-16 03:00:00,453.6796591473337,2,1,Good,6314.578100001357,18,0.1,0,0,1,0,453.6796591473337,1,453.6796591473337,2248,1.0
13300,Charlie,23,1,4,1,258,2020-02-16 06:00:00,338.938721415823,3,4,,2277.688402137914,64,0.1,0,1,0,1,338.938721415823,1,338.938721415823,2248,1.0
16722,Bob,49,0,0,3,367,2020-02-16 07:00:00,495.1939767333191,1,1,,5945.23222139264,89,0.1,0,2,1,0,495.1939767333191,1,495.1939767333191,2248,1.0
17218,John,59,0,3,1,760,2020-02-16 08:00:00,54.42442336957578,0,2,Bad,791.5075236841939,52,0.1,0,1,1,1,54.42442336957578,1,54.42442336957578,2248,0.0
17776,Eve,35,2,4,0,961,2020-02-16 09:00:00,336.9499660302874,3,4,,2097.782310584768,6,0.1,0,0,2,1,336.9499660302874,1,336.9499660302874,2248,2.0
13675,Charlie,32,1,0,4,702,2020-02-16 10:00:00,148.864870339591,1,3,,1585.384986186793,10,0.1,0,0,2,1,148.864870339591,1,148.864870339591,2247,2.0
13054,John,57,0,4,1,847,2020-02-16 11:00:00,323.6442943272233,0,3,Good,2740.064086535012,88,0.1,0,2,0,0,323.6442943272233,1,323.6442943272233,2247,0.0
17970,John,49,0,2,4,573,2020-02-16 12:00:00,307.73555218313,2,5,,1556.596314363257,67,0.1,0,1,2,1,893.3531732958952,3,297.7843910986317,2242,0.0
12143,John,26,0,4,1,900,2020-02-16 13:00:00,85.19384773299942,0,5,Excellent,1000.777265044625,31,0.1,0,0,2,1,539.1102881383752,2,269.5551440691876,2247,2.0
19503,Bob,27,2,1,1,573,2020-02-16 15:00:00,314.5984932411746,1,4,,4052.914528958983,78,0.1,0,1,1,0,314.5984932411746,1,314.5984932411746,2247,1.0
12538,Bob,37,0,2,4,455,2020-02-16 16:00:00,72.83267417884932,0,3,Bad,479.23814669193,79,0.1,0,1,2,1,72.83267417884932,1,72.83267417884932,2247,0.0
14547,Bob,23,1,3,3,779,2020-02-16 17:00:00,139.9386288138582,2,3,,1782.513535578384,59,0.1,0,1,1,1,139.9386288138582,1,139.9386288138582,2247,0.0
18356,Charlie,20,0,3,1,798,2020-02-16 19:00:00,170.2748379408029,3,4,,1628.662452253277,3,0.1,0,0,1,1,170.2748379408029,1,170.2748379408029,2247,2.0
16612,Charlie,59,2,2,3,370,2020-02-16 20:00:00,249.1494765721348,1,2,,2306.259217166417,24,0.1,0,0,2,0,249.1494765721348,1,249.1494765721348,2247,2.0
15005,Alice,28,0,4,2,213,2020-02-16 21:00:00,471.1587642214618,2,1,Good,6351.10379704449,87,0.1,0,2,2,0,471.1587642214618,1,471.1587642214618,2247,1.0
10822,Charlie,60,0,1,1,996,2020-02-16 22:00:00,121.3030535301037,2,3,Average,1686.404953928432,100,0.1,0,2,1,1,121.3030535301037,1,121.3030535301037,2247,0.0
16150,Bob,49,1,1,3,154,2020-02-17 00:00:00,307.1643100163374,1,2,Good,2931.045795099882,51,0.1,1,1,2,0,423.11842826792315,2,211.55921413396158,2234,1.0
14425,Alice,21,2,1,3,869,2020-02-17 01:00:00,380.1160754569464,2,1,Bad,5256.354720161487,56,0.1,1,1,2,0,380.1160754569464,1,380.1160754569464,2247,1.0
18966,Alice,21,1,0,0,164,2020-02-17 02:00:00,451.8101594892255,2,5,Bad,4888.643704477756,30,0.1,0,0,1,0,451.8101594892255,1,451.8101594892255,2247,1.0
12198,Charlie,34,1,0,4,783,2020-02-17 03:00:00,458.5817639110224,2,3,,5360.996889958075,17,0.1,0,0,2,0,458.5817639110224,1,458.5817639110224,2247,1.0
14242,Eve,58,2,0,2,371,2020-02-17 04:00:00,390.5536364425852,3,2,Good,5741.491859419782,66,0.1,0,1,2,0,390.5536364425852,1,390.5536364425852,2247,1.0
13695,Alice,36,0,4,4,601,2020-02-17 05:00:00,121.8821099307221,3,3,Average,680.7705054593379,58,0.1,0,1,2,1,121.8821099307221,1,121.8821099307221,2247,0.0
13452,John,22,2,3,4,761,2020-02-17 06:00:00,22.15657172085724,3,5,Excellent,272.5284943922803,67,0.1,1,1,2,1,22.15657172085724,1,22.15657172085724,2247,0.0
19106,Bob,49,1,3,4,461,2020-02-17 07:00:00,198.0492258742557,0,2,Average,2820.522331160969,81,0.1,0,2,1,0,198.0492258742557,1,198.0492258742557,2247,0.0
11308,John,39,2,0,3,245,2020-02-17 08:00:00,79.35893698403343,0,1,Excellent,1098.415477100705,87,0.1,0,2,0,1,79.35893698403343,1,79.35893698403343,2247,0.0
14177,Bob,23,0,1,4,308,2020-02-17 09:00:00,358.0899472447661,0,3,,2441.589653783606,22,0.1,0,0,2,0,358.0899472447661,1,358.0899472447661,2247,2.0
18705,,52,2,2,0,385,2020-02-17 10:00:00,333.9539875446012,2,1,,2037.34796798143,50,0.1,0,1,2,1,333.9539875446012,1,333.9539875446012,2246,1.0
16852,Alice,39,1,0,1,109,2020-02-17 11:00:00,31.54610439451287,3,5,Average,330.338578046218,54,0.1,1,1,2,1,31.54610439451287,1,31.54610439451287,2246,0.0
16035,,18,1,1,3,838,2020-02-17 12:00:00,419.930951774166,2,5,,6070.220896139357,77,0.1,0,1,0,0,419.930951774166,1,419.930951774166,2246,1.0
13594,John,37,2,1,2,285,2020-02-17 13:00:00,131.8842004826793,2,3,Excellent,1198.407109594036,72,0.1,0,1,1,1,131.8842004826793,1,131.8842004826793,2246,0.0
14841,Bob,39,0,4,1,673,2020-02-17 14:00:00,221.7912669906107,1,5,Average,2959.271424293609,22,0.1,0,0,2,0,221.7912669906107,1,221.7912669906107,2246,2.0
14566,Eve,28,0,3,1,563,2020-02-17 16:00:00,220.4152055576041,0,3,Excellent,3011.030792956143,43,0.1,0,1,2,0,220.4152055576041,1,220.4152055576041,2246,2.0
14491,John,30,0,3,4,233,2020-02-17 17:00:00,226.2310233719723,3,4,Bad,3293.54657164763,15,0.1,0,0,1,0,682.7465377707733,2,341.37326888538666,2246,2.0
11555,Charlie,59,2,2,4,934,2020-02-17 18:00:00,42.15771771451278,3,5,Bad,326.0504014564466,10,0.1,0,0,0,1,42.15771771451278,1,42.15771771451278,2246,2.0
10804,John,20,0,2,3,908,2020-02-17 19:00:00,206.7073391374019,2,3,,2671.304027350091,49,0.1,1,1,2,0,206.7073391374019,1,206.7073391374019,2246,2.0
17083,Charlie,29,2,2,4,312,2020-02-17 21:00:00,458.4364052214329,0,5,Average,5566.437615971768,50,0.1,0,1,1,0,458.4364052214329,1,458.4364052214329,2246,1.0
15986,Charlie,40,0,1,4,629,2020-02-17 22:00:00,212.6135971610522,0,2,Excellent,2000.334006654418,28,0.1,1,0,2,1,212.6135971610522,1,212.6135971610522,2246,2.0
15619,Eve,31,1,1,3,925,2020-02-17 23:00:00,217.5570551707486,3,2,Excellent,1120.963934791618,52,0.1,0,1,0,1,217.5570551707486,1,217.5570551707486,2246,0.0
11387,John,50,2,3,3,601,2020-02-18 00:00:00,354.2872820985895,0,1,,2064.073579223161,85,0.1,0,2,2,1,354.2872820985895,1,354.2872820985895,2246,0.0
12679,John,35,1,4,0,671,2020-02-18 01:00:00,471.9582805415855,0,2,,6998.060328979381,62,0.1,0,1,2,0,471.9582805415855,1,471.9582805415855,2246,1.0
12106,Eve,66,1,4,0,699,2020-02-18 02:00:00,140.8598607172865,2,4,Bad,1672.445219055614,23,0.1,0,0,0,1,140.8598607172865,1,140.8598607172865,2246,2.0
18173,Bob,58,1,0,0,126,2020-02-18 03:00:00,225.670661203589,1,2,,2918.113797456052,54,0.1,0,1,0,0,369.62193375547815,3,123.20731125182606,2238,0.0
14223,Alice,26,0,1,0,167,2020-02-18 04:00:00,400.0268893406276,0,3,Average,2452.999254840778,78,0.1,1,1,0,0,400.0268893406276,1,400.0268893406276,2246,1.0
12768,,27,2,2,1,507,2020-02-18 06:00:00,64.18730854233782,2,3,,458.3835857224025,90,0.1,0,2,1,1,64.18730854233782,1,64.18730854233782,2246,0.0
13186,Eve,36,0,0,0,651,2020-02-18 07:00:00,317.5890404255102,0,2,Bad,1666.675081629714,74,0.1,0,1,2,1,317.5890404255102,1,317.5890404255102,2246,0.0
12573,Bob,64,2,4,0,208,2020-02-18 08:00:00,101.5056794526902,1,2,,985.4461327084099,52,0.1,0,1,2,1,101.5056794526902,1,101.5056794526902,2246,0.0
12599,Bob,22,1,2,2,173,2020-02-18 09:00:00,260.005807698418,3,1,,1495.7855330966,99,0.1,0,2,2,1,260.005807698418,1,260.005807698418,2246,0.0
14033,Bob,64,2,4,1,677,2020-02-18 10:00:00,269.2606011536149,1,5,Bad,1451.98052663547,95,0.1,0,2,1,1,723.6282887449509,2,361.8141443724754,2245,0.0
18428,Eve,69,0,0,2,779,2020-02-18 11:00:00,439.3396474902426,0,1,Good,2297.863699653336,78,0.1,0,1,2,1,439.3396474902426,1,439.3396474902426,2245,1.0
17368,Charlie,47,0,4,4,467,2020-02-18 13:00:00,146.9267868955882,2,3,,1656.11073470332,53,0.1,0,1,1,1,146.9267868955882,1,146.9267868955882,2245,0.0
15877,Alice,42,1,4,3,885,2020-02-18 14:00:00,123.1735106258555,2,2,,1500.486320097766,81,0.1,0,2,0,1,123.1735106258555,1,123.1735106258555,2245,0.0
12541,Charlie,51,2,3,0,969,2020-02-18 16:00:00,93.79531866493191,3,5,Good,670.842631161875,22,0.1,0,0,1,1,93.79531866493191,1,93.79531866493191,2245,2.0
12051,Bob,62,1,1,0,336,2020-02-18 17:00:00,218.6755948327404,1,2,Average,1836.11147179204,61,0.1,0,1,2,1,218.6755948327404,1,218.6755948327404,2245,0.0
16809,Bob,65,0,4,3,826,2020-02-18 18:00:00,101.714826314204,0,1,,865.5414064862341,30,0.1,1,0,2,1,249.3476301173279,2,124.67381505866395,2245,2.0
18996,John,42,0,4,0,385,2020-02-18 20:00:00,242.4425935875633,1,1,,1421.357122633088,35,0.1,1,0,0,1,585.3077595912046,2,292.6538797956023,2245,2.0
10074,Alice,27,1,3,0,477,2020-02-18 21:00:00,182.0604083728379,1,2,Average,1726.302405970604,87,0.1,0,2,2,1,182.0604083728379,1,182.0604083728379,2245,0.0
16981,Alice,31,0,0,4,760,2020-02-18 22:00:00,186.9388239069687,3,1,,1097.34969362881,24,0.1,0,0,0,1,223.2167351889788,2,111.6083675944894,2245,2.0
15475,Eve,59,0,2,2,929,2020-02-18 23:00:00,427.5849612942599,1,3,Excellent,5607.395043148542,94,0.1,0,2,2,0,427.5849612942599,1,427.5849612942599,2245,1.0
17184,Alice,47,2,4,1,718,2020-02-19 01:00:00,361.7552470543192,2,2,,4223.992911308708,87,0.1,0,2,0,0,361.7552470543192,1,361.7552470543192,2245,1.0
15796,Alice,58,0,3,3,752,2020-02-19 02:00:00,449.5488729628354,0,5,Good,6273.411225933506,75,0.1,0,1,1,0,449.5488729628354,1,449.5488729628354,2245,1.0
17141,Alice,42,1,3,4,175,2020-02-19 03:00:00,451.8534212599146,1,5,Average,2795.916968402566,95,0.1,0,2,2,0,451.8534212599146,1,451.8534212599146,2245,1.0
11622,Charlie,31,2,3,1,108,2020-02-19 04:00:00,170.9694366255529,2,5,,2472.403681404796,88,0.1,0,2,2,0,170.9694366255529,1,170.9694366255529,2245,0.0
10341,Alice,69,2,1,2,906,2020-02-19 06:00:00,22.18918218715667,0,3,Bad,280.4030622622428,57,0.1,1,1,2,1,22.18918218715667,1,22.18918218715667,2245,0.0
12074,,65,0,2,0,891,2020-02-19 07:00:00,194.6494248979212,3,4,Bad,2665.909186464172,32,0.1,0,0,2,0,194.6494248979212,1,194.6494248979212,2245,2.0
17992,Bob,51,0,0,1,992,2020-02-19 08:00:00,448.9414401793324,2,2,Excellent,6640.405760452489,30,0.1,0,0,2,0,617.5100802020271,2,308.75504010101355,2245,1.0
14263,Charlie,52,2,1,2,389,2020-02-19 10:00:00,143.809910657446,2,2,Excellent,792.4481924346459,57,0.1,0,1,1,1,143.809910657446,1,143.809910657446,2244,0.0
18801,John,28,0,0,2,160,2020-02-19 11:00:00,158.2849196901255,2,1,,1789.769899830882,65,0.1,0,1,2,1,158.2849196901255,1,158.2849196901255,2244,0.0
16136,John,28,1,3,4,488,2020-02-19 12:00:00,310.0335585749919,3,3,Average,4097.574640906048,41,0.1,0,1,1,0,310.0335585749919,1,310.0335585749919,2244,1.0
19900,Charlie,38,0,4,1,917,2020-02-19 14:00:00,366.1000698131378,2,1,,4229.494187078872,31,0.1,0,0,1,0,366.1000698131378,1,366.1000698131378,2244,1.0
12969,Charlie,39,2,0,4,662,2020-02-19 15:00:00,448.5062148566863,1,2,Bad,3075.34194103214,97,0.1,0,2,1,0,448.5062148566863,1,448.5062148566863,2244,1.0
13028,Charlie,62,0,4,2,663,2020-02-19 16:00:00,340.3576937220017,2,3,Bad,4606.943612551025,92,0.1,1,2,2,0,340.3576937220017,1,340.3576937220017,2244,1.0
12681,Charlie,34,2,3,1,778,2020-02-19 18:00:00,467.0141321566461,0,1,,5359.392031735224,48,0.1,0,1,1,0,655.3875920717836,2,327.6937960358918,2244,1.0
13067,John,59,2,3,4,144,2020-02-19 21:00:00,54.08396664187084,2,2,Good,276.8057739159415,89,0.1,0,2,2,1,54.08396664187084,1,54.08396664187084,2244,0.0
15941,John,35,0,2,0,443,2020-02-19 22:00:00,286.0580329264212,2,1,,2777.142519129925,72,0.1,0,1,2,0,286.0580329264212,1,286.0580329264212,2244,0.0
11386,Alice,28,1,1,4,856,2020-02-19 23:00:00,65.74360661551938,0,1,Bad,923.1466886637526,21,0.1,1,0,2,1,65.74360661551938,1,65.74360661551938,2244,2.0
12866,Alice,33,2,2,1,895,2020-02-20 00:00:00,78.00018321518907,3,1,Average,562.3089773176995,30,0.1,0,0,2,1,78.00018321518907,1,78.00018321518907,2244,2.0
14788,Eve,66,0,1,1,474,2020-02-20 01:00:00,157.0149354917934,3,4,,2142.018727569287,49,0.1,0,1,2,1,157.0149354917934,1,157.0149354917934,2244,2.0
15490,Eve,68,2,1,4,718,2020-02-20 02:00:00,148.0099747453873,0,5,,940.9044776547327,61,0.1,0,1,1,1,567.0612361095581,2,283.53061805477904,2244,0.0
14124,Eve,35,2,3,0,126,2020-02-20 03:00:00,306.0773600627497,1,3,,3381.450532019691,11,0.1,0,0,2,0,306.0773600627497,1,306.0773600627497,2244,2.0
13850,Alice,43,2,1,1,948,2020-02-20 05:00:00,383.0613315394173,0,2,Excellent,5743.468622536491,50,0.1,0,1,1,0,383.0613315394173,1,383.0613315394173,2244,1.0
15415,Eve,33,2,1,0,456,2020-02-20 06:00:00,138.6173828110736,3,5,,1263.5785693707,51,0.1,0,1,1,1,138.6173828110736,1,138.6173828110736,2244,0.0
